2021-01-04,7.433
2021-01-05,7.422
2021-01-06,7.384
2021-01-07,7.300
2021-01-08,7.327
2021-01-11,7.358
2021-01-12,7.472
2021-01-13,7.447
2021-01-14,7.394
2021-01-15,7.366
2021-01-18,7.449
2021-01-19,7.475
2021-01-20,7.466
2021-01-21,7.411
2021-01-22,7.366
2021-01-25,7.418
2021-01-26,7.407
2021-01-27,7.347
2021-01-28,7.392
2021-01-29,7.346
2021-02-01,7.278
2021-02-02,7.185
2021-02-03,7.193
2021-02-04,7.157
2021-02-05,7.133
2021-02-08,7.057
2021-02-09,7.075
2021-02-10,7.064
2021-02-11,7.055
2021-02-12,7.024
2021-02-15,7.029
2021-02-16,6.957
2021-02-17,6.982
2021-02-18,6.963
2021-02-19,6.966
2021-02-22,6.981
2021-02-23,7.010
2021-02-24,7.100
2021-02-25,7.164
2021-02-26,7.323
2021-03-01,7.413
2021-03-02,7.269
2021-03-03,7.345
2021-03-04,7.457
2021-03-05,7.509
2021-03-08,7.508
2021-03-09,7.756
2021-03-10,7.607
2021-03-11,7.490
2021-03-12,7.475
2021-03-15,7.556
2021-03-16,7.531
2021-03-17,7.488
2021-03-18,7.494
2021-03-19,7.320
2021-03-22,8.095
2021-03-23,7.825
2021-03-24,7.940
2021-03-25,7.911
2021-03-26,7.948
2021-03-29,8.118
2021-03-30,8.243
2021-03-31,8.325
2021-04-01,8.242
2021-04-02,8.107
2021-04-05,8.184
2021-04-06,8.113
2021-04-07,8.145
2021-04-08,8.144
2021-04-09,8.130
2021-04-12,8.171
2021-04-13,8.155
2021-04-14,8.107
2021-04-15,8.080
2021-04-16,8.029
2021-04-19,8.076
2021-04-20,8.090
2021-04-21,8.103
2021-04-22,8.190
2021-04-26,8.406
2021-04-27,8.290
2021-04-28,8.206
2021-04-29,8.185
2021-04-30,8.185
2021-05-03,8.275
2021-05-04,8.259
2021-05-05,8.319
2021-05-06,8.329
2021-05-07,8.277
2021-05-10,8.238
2021-05-11,8.271
2021-05-12,8.290
2021-05-17,8.445
2021-05-18,8.302
2021-05-20,8.411
2021-05-21,8.369
2021-05-24,8.416
2021-05-25,8.378
2021-05-26,8.452
2021-05-27,8.451
2021-05-28,8.482
2021-05-31,8.573
2021-06-01,8.488
2021-06-02,8.602
2021-06-03,8.580
2021-06-04,8.707
2021-06-07,8.673
2021-06-08,8.597
2021-06-09,8.600
2021-06-10,8.582
2021-06-11,8.425
2021-06-14,8.378
2021-06-15,8.456
2021-06-16,8.556
2021-06-17,8.620
2021-06-18,8.713
2021-06-21,8.754
2021-06-22,8.779
2021-06-23,8.639
2021-06-24,8.634
2021-06-25,8.697
2021-06-28,8.747
2021-06-29,8.683
2021-06-30,8.726
2021-07-01,8.705
2021-07-02,8.665
2021-07-05,8.688
2021-07-06,8.660
2021-07-07,8.680
2021-07-08,8.679
2021-07-09,8.682
2021-07-12,8.654
2021-07-13,8.632
2021-07-14,8.619
2021-07-16,8.561
2021-07-19,8.532
2021-07-26,8.548
2021-07-27,8.554
2021-07-28,8.556
2021-07-29,8.551
2021-07-30,8.452
2021-08-02,8.437
2021-08-03,8.350
2021-08-04,8.401
2021-08-05,8.476
2021-08-06,8.526
2021-08-09,8.628
2021-08-10,8.649
2021-08-11,8.599
2021-08-12,8.625
2021-08-13,8.561
2021-08-16,8.512
2021-08-17,8.455
2021-08-18,8.427
2021-08-19,8.454
2021-08-20,8.531
2021-08-23,8.491
2021-08-24,8.427
2021-08-25,8.412
2021-08-26,8.373
2021-08-27,8.376
2021-08-31,8.367
2021-09-01,8.304
2021-09-02,8.284
2021-09-03,8.280
2021-09-06,8.313
2021-09-07,8.277
2021-09-08,8.345
2021-09-09,8.472
2021-09-10,8.440
2021-09-13,8.467
2021-09-14,8.422
2021-09-15,8.431
2021-09-16,8.426
2021-09-17,8.529
2021-09-20,8.635
2021-09-21,8.668
2021-09-22,8.620
2021-09-23,8.656
2021-09-24,8.756
2021-09-27,8.859
2021-09-28,8.814
2021-09-29,8.867
2021-09-30,8.916
2021-10-01,8.885
2021-10-04,8.853
2021-10-05,8.847
2021-10-06,8.862
2021-10-07,8.866
2021-10-08,8.871
2021-10-11,8.955
2021-10-12,8.995
2021-10-13,9.038
2021-10-14,9.147
2021-10-15,9.190
2021-10-18,9.237
2021-10-19,9.339
2021-10-20,9.305
2021-10-21,9.215
2021-10-22,9.531
2021-10-25,9.674
2021-10-26,9.587
2021-10-27,9.529
2021-10-28,9.506
2021-11-01,9.583
2021-11-02,9.540
2021-11-03,9.601
2021-11-04,9.640
2021-11-05,9.694
2021-11-08,9.688
2021-11-09,9.683
2021-11-10,9.727
2021-11-11,9.843
2021-11-12,9.921
2021-11-15,10.030
2021-11-16,10.057
2021-11-17,10.342
2021-11-18,10.731
2021-11-19,11.037
2021-11-22,11.106
2021-11-23,11.406
2021-11-24,12.819
2021-11-25,11.914
2021-11-26,11.984
2021-11-29,12.329
2021-11-30,12.699
2021-12-01,13.502
2021-12-02,13.443
2021-12-03,13.717
2021-12-06,13.632
2021-12-07,13.783
2021-12-08,13.521
2021-12-09,13.683
2021-12-10,13.773
2021-12-13,13.855
