2021-01-04,5.701
2021-01-05,5.629
2021-01-06,5.902
2021-01-07,6.047
2021-01-08,6.039
2021-01-11,5.870
2021-01-12,5.846
2021-01-13,5.822
2021-01-14,5.717
2021-01-15,5.557
2021-01-18,5.613
2021-01-19,5.637
2021-01-20,5.557
2021-01-21,5.557
2021-01-22,5.396
2021-01-25,5.268
2021-01-26,5.308
2021-01-27,5.091
2021-01-28,5.228
2021-01-29,5.123
2021-02-01,5.212
2021-02-02,5.260
2021-02-03,5.436
2021-02-04,5.364
2021-02-05,5.308
2021-02-08,5.356
2021-02-09,5.485
2021-02-10,5.477
2021-02-11,5.380
2021-02-12,5.332
2021-02-15,5.380
2021-02-16,5.228
2021-02-17,5.147
2021-02-18,5.075
2021-02-19,5.171
2021-02-22,5.059
2021-02-23,5.011
2021-02-24,4.826
2021-02-25,4.963
2021-02-26,4.866
2021-03-01,5.059
2021-03-02,5.059
2021-03-03,5.003
2021-03-04,5.099
2021-03-05,5.075
2021-03-08,4.914
2021-03-09,4.922
2021-03-10,4.979
2021-03-11,4.898
2021-03-12,4.922
2021-03-15,4.858
2021-03-16,4.890
2021-03-17,4.810
2021-03-18,4.898
2021-03-19,4.754
2021-03-22,4.280
2021-03-23,3.854
2021-03-24,3.943
2021-03-25,3.895
2021-03-26,3.887
2021-03-29,3.920
2021-03-30,3.887
2021-03-31,3.862
2021-04-01,4.027
2021-04-02,4.027
2021-04-05,4.027
2021-04-06,3.969
2021-04-07,3.994
2021-04-08,3.953
2021-04-09,3.920
2021-04-12,3.870
2021-04-13,3.920
2021-04-14,4.068
2021-04-15,4.158
2021-04-16,4.093
2021-04-19,3.953
2021-04-20,4.018
2021-04-21,4.018
2021-04-22,4.010
2021-04-26,4.035
2021-04-27,3.994
2021-04-28,3.994
2021-04-29,4.018
2021-04-30,4.018
2021-05-03,4.109
2021-05-04,4.068
2021-05-05,4.068
2021-05-06,4.117
2021-05-07,4.241
2021-05-10,4.249
2021-05-11,4.150
2021-05-12,4.142
2021-05-17,4.233
2021-05-18,4.282
2021-05-20,4.364
2021-05-21,4.315
2021-05-24,4.290
2021-05-25,4.200
2021-05-26,4.307
2021-05-27,4.249
2021-05-28,4.274
2021-05-31,4.282
2021-06-01,4.373
2021-06-02,4.340
2021-06-03,4.331
2021-06-04,4.348
2021-06-07,4.430
2021-06-08,4.447
2021-06-09,4.488
2021-06-10,4.545
2021-06-11,4.537
2021-06-14,4.513
2021-06-15,4.529
2021-06-16,4.471
2021-06-17,4.331
2021-06-18,4.331
2021-06-21,4.364
2021-06-22,4.422
2021-06-23,4.397
2021-06-24,4.438
2021-06-25,4.397
2021-06-28,4.389
2021-06-29,4.381
2021-06-30,4.348
2021-07-01,4.430
2021-07-02,4.389
2021-07-05,4.480
2021-07-06,4.422
2021-07-07,4.430
2021-07-08,4.381
2021-07-09,4.381
2021-07-12,4.356
2021-07-13,4.315
2021-07-14,4.356
2021-07-16,4.315
2021-07-19,4.249
2021-07-26,4.224
2021-07-27,4.233
2021-07-28,4.200
2021-07-29,4.290
2021-07-30,4.331
2021-08-02,4.364
2021-08-03,4.405
2021-08-04,4.463
2021-08-05,4.545
2021-08-06,4.471
2021-08-09,4.455
2021-08-10,4.521
2021-08-11,4.414
2021-08-12,4.521
2021-08-13,4.513
2021-08-16,4.644
2021-08-17,4.669
2021-08-18,4.628
2021-08-19,4.587
2021-08-20,4.603
2021-08-23,4.694
2021-08-24,4.702
2021-08-25,4.694
2021-08-26,4.685
2021-08-27,4.718
2021-08-31,4.850
2021-09-01,4.842
2021-09-02,4.867
2021-09-03,4.850
2021-09-06,4.867
2021-09-07,4.801
2021-09-08,4.644
2021-09-09,4.727
2021-09-10,4.644
2021-09-13,4.653
2021-09-14,4.653
2021-09-15,4.578
2021-09-16,4.562
2021-09-17,4.570
2021-09-20,4.405
2021-09-21,4.430
2021-09-22,4.513
2021-09-23,4.364
2021-09-24,4.233
2021-09-27,4.274
2021-09-28,4.257
2021-09-29,4.315
2021-09-30,4.389
2021-10-01,4.364
2021-10-04,4.348
2021-10-05,4.340
2021-10-06,4.298
2021-10-07,4.348
2021-10-08,4.331
2021-10-11,4.381
2021-10-12,4.373
2021-10-13,4.323
2021-10-14,4.323
2021-10-15,4.233
2021-10-18,4.183
2021-10-19,4.307
2021-10-20,4.364
2021-10-21,4.381
2021-10-22,4.488
2021-10-25,4.562
2021-10-26,4.595
2021-10-27,4.760
2021-10-28,4.825
2021-11-01,4.900
2021-11-02,4.998
2021-11-03,5.105
2021-11-04,5.204
2021-11-05,5.212
2021-11-08,5.245
2021-11-09,5.188
2021-11-10,5.270
2021-11-11,5.188
2021-11-12,5.221
2021-11-15,5.739
2021-11-16,5.789
2021-11-17,5.855
2021-11-18,5.970
2021-11-19,5.954
2021-11-22,5.921
