2021-01-04,64.644
2021-01-05,63.520
2021-01-06,63.604
2021-01-07,64.103
2021-01-08,65.171
2021-01-11,65.342
2021-01-12,65.043
2021-01-13,65.300
2021-01-14,65.171
2021-01-15,63.718
2021-01-18,64.018
2021-01-19,63.505
2021-01-20,64.188
2021-01-21,62.992
2021-01-22,63.206
2021-01-25,62.778
2021-01-26,64.103
2021-01-27,63.590
2021-01-28,63.547
2021-01-29,61.496
2021-02-01,61.112
2021-02-02,60.983
2021-02-03,60.770
2021-02-04,61.154
2021-02-05,60.599
2021-02-08,60.684
2021-02-09,60.171
2021-02-10,60.898
2021-02-11,59.872
2021-02-12,58.932
2021-02-15,59.231
2021-02-16,58.163
2021-02-17,58.633
2021-02-18,58.462
2021-02-19,58.505
2021-02-22,57.265
2021-02-23,56.539
2021-02-24,55.898
2021-02-25,55.812
2021-02-26,56.496
2021-03-01,57.052
2021-03-02,58.206
2021-03-03,57.265
2021-03-04,56.795
2021-03-05,58.035
2021-03-08,57.137
2021-03-09,58.334
2021-03-10,58.889
2021-03-11,60.129
2021-03-12,60.898
2021-03-15,60.898
2021-03-16,61.753
2021-03-17,61.240
2021-03-18,61.240
2021-03-19,61.539
2021-03-22,55.385
2021-03-23,57.864
2021-03-24,58.975
2021-03-25,60.129
2021-03-26,61.539
2021-03-29,60.599
2021-03-30,61.112
2021-03-31,60.342
2021-04-01,60.385
2021-04-02,60.684
2021-04-05,60.214
2021-04-06,58.847
2021-04-07,58.932
2021-04-08,59.317
2021-04-09,58.932
2021-04-12,59.018
2021-04-13,59.274
2021-04-14,59.231
2021-04-15,59.103
2021-04-16,58.718
2021-04-19,57.693
2021-04-20,56.112
2021-04-21,56.069
2021-04-22,56.368
2021-04-26,56.453
2021-04-27,57.094
2021-04-28,56.667
2021-04-29,56.753
2021-04-30,55.556
2021-05-03,56.197
2021-05-04,55.300
2021-05-05,55.898
2021-05-06,56.496
2021-05-07,55.300
2021-05-10,56.325
2021-05-11,55.470
2021-05-12,55.428
2021-05-17,56.069
2021-05-18,56.112
2021-05-20,55.538
2021-05-21,55.450
2021-05-24,55.098
2021-05-25,54.084
